Freq.	mag(I(RCoil1))	mag(I(RCoil2))	mag(I(RCoil3))	mag(I(RLoad))	mag(I(RSource))
6.03990344080388e+06	4.82515570535208e-03,0.00000000000000e+00	1.03662660596264e-04,0.00000000000000e+00	2.14001229836405e-05,0.00000000000000e+00	2.14001229836405e-05,0.00000000000000e+00	4.82515570535175e-03,0.00000000000000e+00
6.05382685620246e+06	4.81470329273515e-03,0.00000000000000e+00	1.03449221584429e-04,0.00000000000000e+00	2.13819368908408e-05,0.00000000000000e+00	2.13819368908408e-05,0.00000000000000e+00	4.81470329273545e-03,0.00000000000000e+00
6.06778236838838e+06	4.80427073628647e-03,0.00000000000000e+00	1.03236167142499e-04,0.00000000000000e+00	2.13636984037649e-05,0.00000000000000e+00	2.13636984037649e-05,0.00000000000000e+00	4.80427073628613e-03,0.00000000000000e+00
6.08177005135240e+06	4.79385801636294e-03,0.00000000000000e+00	1.03023496833600e-04,0.00000000000000e+00	2.13454076967212e-05,0.00000000000000e+00	2.13454076967212e-05,0.00000000000000e+00	4.79385801636245e-03,0.00000000000000e+00
6.09578997925581e+06	4.78346511321883e-03,0.00000000000000e+00	1.02811210219307e-04,0.00000000000000e+00	2.13270649447074e-05,0.00000000000000e+00	2.13270649447074e-05,0.00000000000000e+00	4.78346511321832e-03,0.00000000000000e+00
6.10984222643087e+06	4.77309200700681e-03,0.00000000000000e+00	1.02599306859710e-04,0.00000000000000e+00	2.13086703234189e-05,0.00000000000000e+00	2.13086703234189e-05,0.00000000000000e+00	4.77309200700638e-03,0.00000000000000e+00
6.12392686738120e+06	4.76273867777125e-03,0.00000000000000e+00	1.02387786313267e-04,0.00000000000000e+00	2.12902240092109e-05,0.00000000000000e+00	2.12902240092109e-05,0.00000000000000e+00	4.76273867777090e-03,0.00000000000000e+00
6.13804397678216e+06	4.75240510545786e-03,0.00000000000000e+00	1.02176648137017e-04,0.00000000000000e+00	2.12717261791345e-05,0.00000000000000e+00	2.12717261791345e-05,0.00000000000000e+00	4.75240510545758e-03,0.00000000000000e+00
6.15219362948126e+06	4.74209126991221e-03,0.00000000000000e+00	1.01965891886546e-04,0.00000000000000e+00	2.12531770109239e-05,0.00000000000000e+00	2.12531770109239e-05,0.00000000000000e+00	4.74209126991209e-03,0.00000000000000e+00
6.16637590049855e+06	4.73179715087954e-03,0.00000000000000e+00	1.01755517115977e-04,0.00000000000000e+00	2.12345766829866e-05,0.00000000000000e+00	2.12345766829866e-05,0.00000000000000e+00	4.73179715087947e-03,0.00000000000000e+00
6.18059086502702e+06	4.72152272800448e-03,0.00000000000000e+00	1.01545523377974e-04,0.00000000000000e+00	2.12159253743966e-05,0.00000000000000e+00	2.12159253743966e-05,0.00000000000000e+00	4.72152272800424e-03,0.00000000000000e+00
6.19483859843300e+06	4.71126798083369e-03,0.00000000000000e+00	1.01335910223813e-04,0.00000000000000e+00	2.11972232649031e-05,0.00000000000000e+00	2.11972232649031e-05,0.00000000000000e+00	4.71126798083378e-03,0.00000000000000e+00
6.20911917625655e+06	4.70103288881791e-03,0.00000000000000e+00	1.01126677203372e-04,0.00000000000000e+00	2.11784705349201e-05,0.00000000000000e+00	2.11784705349201e-05,0.00000000000000e+00	4.70103288881766e-03,0.00000000000000e+00
6.22343267421187e+06	4.69081743131133e-03,0.00000000000000e+00	1.00917823865216e-04,0.00000000000000e+00	2.11596673655380e-05,0.00000000000000e+00	2.11596673655380e-05,0.00000000000000e+00	4.69081743131178e-03,0.00000000000000e+00
6.23777916818771e+06	4.68062158757381e-03,0.00000000000000e+00	1.00709349756502e-04,0.00000000000000e+00	2.11408139384958e-05,0.00000000000000e+00	2.11408139384958e-05,0.00000000000000e+00	4.68062158757373e-03,0.00000000000000e+00
6.25215873424775e+06	4.67044533677061e-03,0.00000000000000e+00	1.00501254423137e-04,0.00000000000000e+00	2.11219104362067e-05,0.00000000000000e+00	2.11219104362067e-05,0.00000000000000e+00	4.67044533677006e-03,0.00000000000000e+00
6.26657144863101e+06	4.66028865796947e-03,0.00000000000000e+00	1.00293537409639e-04,0.00000000000000e+00	2.11029570417229e-05,0.00000000000000e+00	2.11029570417229e-05,0.00000000000000e+00	4.66028865797011e-03,0.00000000000000e+00
6.28101738775227e+06	4.65015153015199e-03,0.00000000000000e+00	1.00086198259286e-04,0.00000000000000e+00	2.10839539387580e-05,0.00000000000000e+00	2.10839539387580e-05,0.00000000000000e+00	4.65015153015247e-03,0.00000000000000e+00
6.29549662820246e+06	4.64003393220370e-03,0.00000000000000e+00	9.98792365140939e-05,0.00000000000000e+00	2.10649013116761e-05,0.00000000000000e+00	2.10649013116761e-05,0.00000000000000e+00	4.64003393220429e-03,0.00000000000000e+00
6.31000924674909e+06	4.62993584292425e-03,0.00000000000000e+00	9.96726517148919e-05,0.00000000000000e+00	2.10457993455001e-05,0.00000000000000e+00	2.10457993455001e-05,0.00000000000000e+00	4.62993584292453e-03,0.00000000000000e+00
6.32455532033659e+06	4.61985724101829e-03,0.00000000000000e+00	9.94664434011902e-05,0.00000000000000e+00	2.10266482258763e-05,0.00000000000000e+00	2.10266482258763e-05,0.00000000000000e+00	4.61985724101790e-03,0.00000000000000e+00
6.33913492608681e+06	4.60979810510302e-03,0.00000000000000e+00	9.92606111113509e-05,0.00000000000000e+00	2.10074481391030e-05,0.00000000000000e+00	2.10074481391030e-05,0.00000000000000e+00	4.60979810510273e-03,0.00000000000000e+00
6.35374814129937e+06	4.59975841371014e-03,0.00000000000000e+00	9.90551543825577e-05,0.00000000000000e+00	2.09881992721171e-05,0.00000000000000e+00	2.09881992721171e-05,0.00000000000000e+00	4.59975841370954e-03,0.00000000000000e+00
6.36839504345208e+06	4.58973814528296e-03,0.00000000000000e+00	9.88500727508523e-05,0.00000000000000e+00	2.09689018124937e-05,0.00000000000000e+00	2.09689018124937e-05,0.00000000000000e+00	4.58973814528276e-03,0.00000000000000e+00
6.38307571020135e+06	4.57973727817684e-03,0.00000000000000e+00	9.86453657510372e-05,0.00000000000000e+00	2.09495559484189e-05,0.00000000000000e+00	2.09495559484189e-05,0.00000000000000e+00	4.57973727817612e-03,0.00000000000000e+00
6.39779021938262e+06	4.56975579066489e-03,0.00000000000000e+00	9.84410329169454e-05,0.00000000000000e+00	2.09301618687387e-05,0.00000000000000e+00	2.09301618687387e-05,0.00000000000000e+00	4.56975579066524e-03,0.00000000000000e+00
6.41253864901076e+06	4.55979366093419e-03,0.00000000000000e+00	9.82370737811597e-05,0.00000000000000e+00	2.09107197628925e-05,0.00000000000000e+00	2.09107197628925e-05,0.00000000000000e+00	4.55979366093450e-03,0.00000000000000e+00
6.42732107728046e+06	4.54985086708970e-03,0.00000000000000e+00	9.80334878752981e-05,0.00000000000000e+00	2.08912298209660e-05,0.00000000000000e+00	2.08912298209660e-05,0.00000000000000e+00	4.54985086709037e-03,0.00000000000000e+00
6.44213758256669e+06	4.53992738715284e-03,0.00000000000000e+00	9.78302747298339e-05,0.00000000000000e+00	2.08716922336453e-05,0.00000000000000e+00	2.08716922336453e-05,0.00000000000000e+00	4.53992738715294e-03,0.00000000000000e+00
6.45698824342510e+06	4.53002319906240e-03,0.00000000000000e+00	9.76274338742302e-05,0.00000000000000e+00	2.08521071922383e-05,0.00000000000000e+00	2.08521071922383e-05,0.00000000000000e+00	4.53002319906225e-03,0.00000000000000e+00
6.47187313859239e+06	4.52013828067765e-03,0.00000000000000e+00	9.74249648369262e-05,0.00000000000000e+00	2.08324748886638e-05,0.00000000000000e+00	2.08324748886638e-05,0.00000000000000e+00	4.52013828067758e-03,0.00000000000000e+00
6.48679234698681e+06	4.51027260977665e-03,0.00000000000000e+00	9.72228671453223e-05,0.00000000000000e+00	2.08127955154412e-05,0.00000000000000e+00	2.08127955154412e-05,0.00000000000000e+00	4.51027260977681e-03,0.00000000000000e+00
6.50174594770851e+06	4.50042616406072e-03,0.00000000000000e+00	9.70211403258651e-05,0.00000000000000e+00	2.07930692657007e-05,0.00000000000000e+00	2.07930692657007e-05,0.00000000000000e+00	4.50042616406031e-03,0.00000000000000e+00
6.51673402004000e+06	4.49059892115040e-03,0.00000000000000e+00	9.68197839040323e-05,0.00000000000000e+00	2.07732963331726e-05,0.00000000000000e+00	2.07732963331726e-05,0.00000000000000e+00	4.49059892115024e-03,0.00000000000000e+00
6.53175664344654e+06	4.48079085859041e-03,0.00000000000000e+00	9.66187974043191e-05,0.00000000000000e+00	2.07534769121767e-05,0.00000000000000e+00	2.07534769121767e-05,0.00000000000000e+00	4.48079085858995e-03,0.00000000000000e+00
6.54681389757658e+06	4.47100195384694e-03,0.00000000000000e+00	9.64181803503045e-05,0.00000000000000e+00	2.07336111976288e-05,0.00000000000000e+00	2.07336111976288e-05,0.00000000000000e+00	4.47100195384705e-03,0.00000000000000e+00
6.56190586226220e+06	4.46123218431262e-03,0.00000000000000e+00	9.62179322646212e-05,0.00000000000000e+00	2.07136993850267e-05,0.00000000000000e+00	2.07136993850267e-05,0.00000000000000e+00	4.46123218431200e-03,0.00000000000000e+00
6.57703261751948e+06	4.45148152730452e-03,0.00000000000000e+00	9.60180526690871e-05,0.00000000000000e+00	2.06937416704706e-05,0.00000000000000e+00	2.06937416704706e-05,0.00000000000000e+00	4.45148152730420e-03,0.00000000000000e+00
6.59219424354897e+06	4.44174996006502e-03,0.00000000000000e+00	9.58185410845440e-05,0.00000000000000e+00	2.06737382506209e-05,0.00000000000000e+00	2.06737382506209e-05,0.00000000000000e+00	4.44174996006455e-03,0.00000000000000e+00
6.60739082073611e+06	4.43203745976322e-03,0.00000000000000e+00	9.56193970310220e-05,0.00000000000000e+00	2.06536893227258e-05,0.00000000000000e+00	2.06536893227258e-05,0.00000000000000e+00	4.43203745976309e-03,0.00000000000000e+00
6.62262242965164e+06	4.42234400349589e-03,0.00000000000000e+00	9.54206200276757e-05,0.00000000000000e+00	2.06335950845995e-05,0.00000000000000e+00	2.06335950845995e-05,0.00000000000000e+00	4.42234400349598e-03,0.00000000000000e+00
6.63788915105202e+06	4.41266956829001e-03,0.00000000000000e+00	9.52222095928822e-05,0.00000000000000e+00	2.06134557346361e-05,0.00000000000000e+00	2.06134557346361e-05,0.00000000000000e+00	4.41266956829014e-03,0.00000000000000e+00
6.65319106587990e+06	4.40301413110015e-03,0.00000000000000e+00	9.50241652441777e-05,0.00000000000000e+00	2.05932714717877e-05,0.00000000000000e+00	2.05932714717877e-05,0.00000000000000e+00	4.40301413110029e-03,0.00000000000000e+00
6.66852825526451e+06	4.39337766880934e-03,0.00000000000000e+00	9.48264864982592e-05,0.00000000000000e+00	2.05730424955573e-05,0.00000000000000e+00	2.05730424955573e-05,0.00000000000000e+00	4.39337766880901e-03,0.00000000000000e+00
6.68390080052210e+06	4.38376015823328e-03,0.00000000000000e+00	9.46291728711294e-05,0.00000000000000e+00	2.05527690060220e-05,0.00000000000000e+00	2.05527690060220e-05,0.00000000000000e+00	4.38376015823353e-03,0.00000000000000e+00
6.69930878315637e+06	4.37416157612169e-03,0.00000000000000e+00	9.44322238780174e-05,0.00000000000000e+00	2.05324512038085e-05,0.00000000000000e+00	2.05324512038085e-05,0.00000000000000e+00	4.37416157612203e-03,0.00000000000000e+00
6.71475228485890e+06	4.36458189915226e-03,0.00000000000000e+00	9.42356390333476e-05,0.00000000000000e+00	2.05120892900781e-05,0.00000000000000e+00	2.05120892900781e-05,0.00000000000000e+00	4.36458189915226e-03,0.00000000000000e+00
6.73023138750963e+06	4.35502110393598e-03,0.00000000000000e+00	9.40394178508363e-05,0.00000000000000e+00	2.04916834665398e-05,0.00000000000000e+00	2.04916834665398e-05,0.00000000000000e+00	4.35502110393599e-03,0.00000000000000e+00
6.74574617317719e+06	4.34547916702352e-03,0.00000000000000e+00	9.38435598435879e-05,0.00000000000000e+00	2.04712339354636e-05,0.00000000000000e+00	2.04712339354636e-05,0.00000000000000e+00	4.34547916702352e-03,0.00000000000000e+00
6.76129672411944e+06	4.33595606489216e-03,0.00000000000000e+00	9.36480645238403e-05,0.00000000000000e+00	2.04507408996173e-05,0.00000000000000e+00	2.04507408996173e-05,0.00000000000000e+00	4.33595606489193e-03,0.00000000000000e+00
6.77688312278386e+06	4.32645177396235e-03,0.00000000000000e+00	9.34529314033313e-05,0.00000000000000e+00	2.04302045623380e-05,0.00000000000000e+00	2.04302045623380e-05,0.00000000000000e+00	4.32645177396202e-03,0.00000000000000e+00
6.79250545180798e+06	4.31696627058572e-03,0.00000000000000e+00	9.32581599930286e-05,0.00000000000000e+00	2.04096251274657e-05,0.00000000000000e+00	2.04096251274657e-05,0.00000000000000e+00	4.31696627058589e-03,0.00000000000000e+00
6.80816379401982e+06	4.30749953105336e-03,0.00000000000000e+00	9.30637498032729e-05,0.00000000000000e+00	2.03890027993664e-05,0.00000000000000e+00	2.03890027993664e-05,0.00000000000000e+00	4.30749953105357e-03,0.00000000000000e+00
6.82385823243838e+06	4.29805153159467e-03,0.00000000000000e+00	9.28697003438091e-05,0.00000000000000e+00	2.03683377829313e-05,0.00000000000000e+00	2.03683377829313e-05,0.00000000000000e+00	4.29805153159452e-03,0.00000000000000e+00
6.83958885027398e+06	4.28862224837476e-03,0.00000000000000e+00	9.26760111237238e-05,0.00000000000000e+00	2.03476302835546e-05,0.00000000000000e+00	2.03476302835546e-05,0.00000000000000e+00	4.28862224837473e-03,0.00000000000000e+00
6.85535573092881e+06	4.27921165750244e-03,0.00000000000000e+00	9.24826816515548e-05,0.00000000000000e+00	2.03268805071502e-05,0.00000000000000e+00	2.03268805071502e-05,0.00000000000000e+00	4.27921165750188e-03,0.00000000000000e+00
6.87115895799730e+06	4.26981973502095e-03,0.00000000000000e+00	9.22897114351969e-05,0.00000000000000e+00	2.03060886601227e-05,0.00000000000000e+00	2.03060886601227e-05,0.00000000000000e+00	4.26981973502096e-03,0.00000000000000e+00
6.88699861526657e+06	4.26044645692024e-03,0.00000000000000e+00	9.20970999820269e-05,0.00000000000000e+00	2.02852549493868e-05,0.00000000000000e+00	2.02852549493868e-05,0.00000000000000e+00	4.26044645692015e-03,0.00000000000000e+00
6.90287478671693e+06	4.25109179912894e-03,0.00000000000000e+00	9.19048467988716e-05,0.00000000000000e+00	2.02643795823525e-05,0.00000000000000e+00	2.02643795823525e-05,0.00000000000000e+00	4.25109179912934e-03,0.00000000000000e+00
6.91878755652224e+06	4.24175573752141e-03,0.00000000000000e+00	9.17129513920232e-05,0.00000000000000e+00	2.02434627669206e-05,0.00000000000000e+00	2.02434627669206e-05,0.00000000000000e+00	4.24175573752091e-03,0.00000000000000e+00
6.93473700905043e+06	4.23243824790711e-03,0.00000000000000e+00	9.15214132671919e-05,0.00000000000000e+00	2.02225047114639e-05,0.00000000000000e+00	2.02225047114639e-05,0.00000000000000e+00	4.23243824790757e-03,0.00000000000000e+00
6.95072322886392e+06	4.22313930604922e-03,0.00000000000000e+00	9.13302319296452e-05,0.00000000000000e+00	2.02015056248499e-05,0.00000000000000e+00	2.02015056248499e-05,0.00000000000000e+00	4.22313930604885e-03,0.00000000000000e+00
6.96674630072003e+06	4.21385888764680e-03,0.00000000000000e+00	9.11394068841139e-05,0.00000000000000e+00	2.01804657164124e-05,0.00000000000000e+00	2.01804657164124e-05,0.00000000000000e+00	4.21385888764681e-03,0.00000000000000e+00
6.98280630957152e+06	4.20459696835208e-03,0.00000000000000e+00	9.09489376349150e-05,0.00000000000000e+00	2.01593851959704e-05,0.00000000000000e+00	2.01593851959704e-05,0.00000000000000e+00	4.20459696835179e-03,0.00000000000000e+00
6.99890334056694e+06	4.19535352375819e-03,0.00000000000000e+00	9.07588236858580e-05,0.00000000000000e+00	2.01382642737993e-05,0.00000000000000e+00	2.01382642737993e-05,0.00000000000000e+00	4.19535352375806e-03,0.00000000000000e+00
7.01503747905116e+06	4.18612852940447e-03,0.00000000000000e+00	9.05690645402593e-05,0.00000000000000e+00	2.01171031606258e-05,0.00000000000000e+00	2.01171031606258e-05,0.00000000000000e+00	4.18612852940465e-03,0.00000000000000e+00
7.03120881056576e+06	4.17692196078319e-03,0.00000000000000e+00	9.03796597011258e-05,0.00000000000000e+00	2.00959020676613e-05,0.00000000000000e+00	2.00959020676613e-05,0.00000000000000e+00	4.17692196078378e-03,0.00000000000000e+00
7.04741742084954e+06	4.16773379332919e-03,0.00000000000000e+00	9.01906086709075e-05,0.00000000000000e+00	2.00746612065380e-05,0.00000000000000e+00	2.00746612065380e-05,0.00000000000000e+00	4.16773379332959e-03,0.00000000000000e+00
7.06366339583893e+06	4.15856400242885e-03,0.00000000000000e+00	9.00019109517266e-05,0.00000000000000e+00	2.00533807893523e-05,0.00000000000000e+00	2.00533807893523e-05,0.00000000000000e+00	4.15856400242869e-03,0.00000000000000e+00
7.07994682166849e+06	4.14941256341717e-03,0.00000000000000e+00	8.98135660453147e-05,0.00000000000000e+00	2.00320610286426e-05,0.00000000000000e+00	2.00320610286426e-05,0.00000000000000e+00	4.14941256341738e-03,0.00000000000000e+00
7.09626778467130e+06	4.14027945158063e-03,0.00000000000000e+00	8.96255734529800e-05,0.00000000000000e+00	2.00107021373738e-05,0.00000000000000e+00	2.00107021373738e-05,0.00000000000000e+00	4.14027945158020e-03,0.00000000000000e+00
7.11262637137950e+06	4.13116464215442e-03,0.00000000000000e+00	8.94379326756981e-05,0.00000000000000e+00	1.99893043289497e-05,0.00000000000000e+00	1.99893043289497e-05,0.00000000000000e+00	4.13116464215413e-03,0.00000000000000e+00
7.12902266852468e+06	4.12206811032741e-03,0.00000000000000e+00	8.92506432140946e-05,0.00000000000000e+00	1.99678678172007e-05,0.00000000000000e+00	1.99678678172007e-05,0.00000000000000e+00	4.12206811032792e-03,0.00000000000000e+00
7.14545676303837e+06	4.11298983124257e-03,0.00000000000000e+00	8.90637045684582e-05,0.00000000000000e+00	1.99463928163788e-05,0.00000000000000e+00	1.99463928163788e-05,0.00000000000000e+00	4.11298983124274e-03,0.00000000000000e+00
7.16192874205251e+06	4.10392977999070e-03,0.00000000000000e+00	8.88771162387086e-05,0.00000000000000e+00	1.99248795411422e-05,0.00000000000000e+00	1.99248795411422e-05,0.00000000000000e+00	4.10392977999076e-03,0.00000000000000e+00
7.17843869289989e+06	4.09488793161987e-03,0.00000000000000e+00	8.86908777245008e-05,0.00000000000000e+00	1.99033282065708e-05,0.00000000000000e+00	1.99033282065708e-05,0.00000000000000e+00	4.09488793162004e-03,0.00000000000000e+00
7.19498670311463e+06	4.08586426113322e-03,0.00000000000000e+00	8.85049885251923e-05,0.00000000000000e+00	1.98817390281503e-05,0.00000000000000e+00	1.98817390281503e-05,0.00000000000000e+00	4.08586426113310e-03,0.00000000000000e+00
7.21157286043263e+06	4.07685874348610e-03,0.00000000000000e+00	8.83194481398257e-05,0.00000000000000e+00	1.98601122217604e-05,0.00000000000000e+00	1.98601122217604e-05,0.00000000000000e+00	4.07685874348618e-03,0.00000000000000e+00
7.22819725279205e+06	4.06787135359290e-03,0.00000000000000e+00	8.81342560672020e-05,0.00000000000000e+00	1.98384480036831e-05,0.00000000000000e+00	1.98384480036831e-05,0.00000000000000e+00	4.06787135359269e-03,0.00000000000000e+00
7.24485996833376e+06	4.05890206632071e-03,0.00000000000000e+00	8.79494118058329e-05,0.00000000000000e+00	1.98167465905840e-05,0.00000000000000e+00	1.98167465905840e-05,0.00000000000000e+00	4.05890206632114e-03,0.00000000000000e+00
7.26156109540181e+06	4.04995085649535e-03,0.00000000000000e+00	8.77649148539532e-05,0.00000000000000e+00	1.97950081995066e-05,0.00000000000000e+00	1.97950081995066e-05,0.00000000000000e+00	4.04995085649572e-03,0.00000000000000e+00
7.27830072254392e+06	4.04101769890330e-03,0.00000000000000e+00	8.75807647096684e-05,0.00000000000000e+00	1.97732330478977e-05,0.00000000000000e+00	1.97732330478977e-05,0.00000000000000e+00	4.04101769890326e-03,0.00000000000000e+00
7.29507893851194e+06	4.03210256828348e-03,0.00000000000000e+00	8.73969608707422e-05,0.00000000000000e+00	1.97514213535511e-05,0.00000000000000e+00	1.97514213535511e-05,0.00000000000000e+00	4.03210256828343e-03,0.00000000000000e+00
7.31189583226228e+06	4.02320543933685e-03,0.00000000000000e+00	8.72135028347729e-05,0.00000000000000e+00	1.97295733346396e-05,0.00000000000000e+00	1.97295733346396e-05,0.00000000000000e+00	4.02320543933707e-03,0.00000000000000e+00
7.32875149295644e+06	4.01432628672934e-03,0.00000000000000e+00	8.70303900992504e-05,0.00000000000000e+00	1.97076892097193e-05,0.00000000000000e+00	1.97076892097193e-05,0.00000000000000e+00	4.01432628672879e-03,0.00000000000000e+00
7.34564600996147e+06	4.00546508507546e-03,0.00000000000000e+00	8.68476221612994e-05,0.00000000000000e+00	1.96857691976637e-05,0.00000000000000e+00	1.96857691976637e-05,0.00000000000000e+00	4.00546508507534e-03,0.00000000000000e+00
7.36257947285041e+06	3.99662180895724e-03,0.00000000000000e+00	8.66651985179307e-05,0.00000000000000e+00	1.96638135177124e-05,0.00000000000000e+00	1.96638135177124e-05,0.00000000000000e+00	3.99662180895715e-03,0.00000000000000e+00
7.37955197140278e+06	3.98779643292271e-03,0.00000000000000e+00	8.64831186661397e-05,0.00000000000000e+00	1.96418223894851e-05,0.00000000000000e+00	1.96418223894851e-05,0.00000000000000e+00	3.98779643292310e-03,0.00000000000000e+00
7.39656359560510e+06	3.97898893147378e-03,0.00000000000000e+00	8.63013821025490e-05,0.00000000000000e+00	1.96197960328924e-05,0.00000000000000e+00	1.96197960328924e-05,0.00000000000000e+00	3.97898893147402e-03,0.00000000000000e+00
7.41361443565130e+06	3.97019927907994e-03,0.00000000000000e+00	8.61199883237744e-05,0.00000000000000e+00	1.95977346682111e-05,0.00000000000000e+00	1.95977346682111e-05,0.00000000000000e+00	3.97019927907976e-03,0.00000000000000e+00
7.43070458194323e+06	3.96142745017303e-03,0.00000000000000e+00	8.59389368262884e-05,0.00000000000000e+00	1.95756385160444e-05,0.00000000000000e+00	1.95756385160444e-05,0.00000000000000e+00	3.96142745017290e-03,0.00000000000000e+00
7.44783412509114e+06	3.95267341914758e-03,0.00000000000000e+00	8.57582271063874e-05,0.00000000000000e+00	1.95535077973070e-05,0.00000000000000e+00	1.95535077973070e-05,0.00000000000000e+00	3.95267341914742e-03,0.00000000000000e+00
7.46500315591418e+06	3.94393716036478e-03,0.00000000000000e+00	8.55778586603203e-05,0.00000000000000e+00	1.95313427332455e-05,0.00000000000000e+00	1.95313427332455e-05,0.00000000000000e+00	3.94393716036467e-03,0.00000000000000e+00
7.48221176544084e+06	3.93521864814954e-03,0.00000000000000e+00	8.53978309841968e-05,0.00000000000000e+00	1.95091435454101e-05,0.00000000000000e+00	1.95091435454101e-05,0.00000000000000e+00	3.93521864814928e-03,0.00000000000000e+00
7.49946004490944e+06	3.92651785679179e-03,0.00000000000000e+00	8.52181435740423e-05,0.00000000000000e+00	1.94869104556583e-05,0.00000000000000e+00	1.94869104556583e-05,0.00000000000000e+00	3.92651785679178e-03,0.00000000000000e+00
7.51674808576865e+06	3.91783476055178e-03,0.00000000000000e+00	8.50387959258667e-05,0.00000000000000e+00	1.94646436861628e-05,0.00000000000000e+00	1.94646436861628e-05,0.00000000000000e+00	3.91783476055185e-03,0.00000000000000e+00
7.53407597967795e+06	3.90916933365491e-03,0.00000000000000e+00	8.48597875355877e-05,0.00000000000000e+00	1.94423434593860e-05,0.00000000000000e+00	1.94423434593860e-05,0.00000000000000e+00	3.90916933365495e-03,0.00000000000000e+00
7.55144381850809e+06	3.90052155029074e-03,0.00000000000000e+00	8.46811178989973e-05,0.00000000000000e+00	1.94200099980640e-05,0.00000000000000e+00	1.94200099980640e-05,0.00000000000000e+00	3.90052155029084e-03,0.00000000000000e+00
7.56885169434163e+06	3.89189138462132e-03,0.00000000000000e+00	8.45027865119187e-05,0.00000000000000e+00	1.93976435252341e-05,0.00000000000000e+00	1.93976435252341e-05,0.00000000000000e+00	3.89189138462093e-03,0.00000000000000e+00
7.58629969947340e+06	3.88327881077563e-03,0.00000000000000e+00	8.43247928701425e-05,0.00000000000000e+00	1.93752442642126e-05,0.00000000000000e+00	1.93752442642126e-05,0.00000000000000e+00	3.88327881077547e-03,0.00000000000000e+00
7.60378792641099e+06	3.87468380285295e-03,0.00000000000000e+00	8.41471364694085e-05,0.00000000000000e+00	1.93528124385823e-05,0.00000000000000e+00	1.93528124385823e-05,0.00000000000000e+00	3.87468380285279e-03,0.00000000000000e+00
7.62131646787522e+06	3.86610633492079e-03,0.00000000000000e+00	8.39698168054307e-05,0.00000000000000e+00	1.93303482721899e-05,0.00000000000000e+00	1.93303482721899e-05,0.00000000000000e+00	3.86610633492058e-03,0.00000000000000e+00
7.63888541680069e+06	3.85754638101863e-03,0.00000000000000e+00	8.37928333739499e-05,0.00000000000000e+00	1.93078519891503e-05,0.00000000000000e+00	1.93078519891503e-05,0.00000000000000e+00	3.85754638101846e-03,0.00000000000000e+00
7.65649486633621e+06	3.84900391515854e-03,0.00000000000000e+00	8.36161856707578e-05,0.00000000000000e+00	1.92853238138437e-05,0.00000000000000e+00	1.92853238138437e-05,0.00000000000000e+00	3.84900391515917e-03,0.00000000000000e+00
7.67414490984534e+06	3.84047891132092e-03,0.00000000000000e+00	8.34398731915347e-05,0.00000000000000e+00	1.92627639708706e-05,0.00000000000000e+00	1.92627639708706e-05,0.00000000000000e+00	3.84047891132121e-03,0.00000000000000e+00
7.69183564090683e+06	3.83197134345990e-03,0.00000000000000e+00	8.32638954321032e-05,0.00000000000000e+00	1.92401726851017e-05,0.00000000000000e+00	1.92401726851017e-05,0.00000000000000e+00	3.83197134346066e-03,0.00000000000000e+00
7.70956715331519e+06	3.82348118550368e-03,0.00000000000000e+00	8.30882518882649e-05,0.00000000000000e+00	1.92175501816323e-05,0.00000000000000e+00	1.92175501816323e-05,0.00000000000000e+00	3.82348118550382e-03,0.00000000000000e+00
7.72733954108114e+06	3.81500841135018e-03,0.00000000000000e+00	8.29129420558680e-05,0.00000000000000e+00	1.91948966857902e-05,0.00000000000000e+00	1.91948966857902e-05,0.00000000000000e+00	3.81500841135035e-03,0.00000000000000e+00
7.74515289843210e+06	3.80655299487678e-03,0.00000000000000e+00	8.27379654308727e-05,0.00000000000000e+00	1.91722124231420e-05,0.00000000000000e+00	1.91722124231420e-05,0.00000000000000e+00	3.80655299487652e-03,0.00000000000000e+00
7.76300731981272e+06	3.79811490992905e-03,0.00000000000000e+00	8.25633215092189e-05,0.00000000000000e+00	1.91494976194552e-05,0.00000000000000e+00	1.91494976194552e-05,0.00000000000000e+00	3.79811490992913e-03,0.00000000000000e+00
7.78090289988537e+06	3.78969413033138e-03,0.00000000000000e+00	8.23890097869625e-05,0.00000000000000e+00	1.91267525007212e-05,0.00000000000000e+00	1.91267525007212e-05,0.00000000000000e+00	3.78969413033202e-03,0.00000000000000e+00
7.79883973353062e+06	3.78129062988519e-03,0.00000000000000e+00	8.22150297602560e-05,0.00000000000000e+00	1.91039772931428e-05,0.00000000000000e+00	1.91039772931428e-05,0.00000000000000e+00	3.78129062988523e-03,0.00000000000000e+00
7.81681791584779e+06	3.77290438236428e-03,0.00000000000000e+00	8.20413809253154e-05,0.00000000000000e+00	1.90811722231189e-05,0.00000000000000e+00	1.90811722231190e-05,0.00000000000000e+00	3.77290438236364e-03,0.00000000000000e+00
7.83483754215541e+06	3.76453536151629e-03,0.00000000000000e+00	8.18680627784144e-05,0.00000000000000e+00	1.90583375172347e-05,0.00000000000000e+00	1.90583375172347e-05,0.00000000000000e+00	3.76453536151684e-03,0.00000000000000e+00
7.85289870799175e+06	3.75618354107766e-03,0.00000000000000e+00	8.16950748160623e-05,0.00000000000000e+00	1.90354734022950e-05,0.00000000000000e+00	1.90354734022950e-05,0.00000000000000e+00	3.75618354107742e-03,0.00000000000000e+00
