Freq.	mag(I(RCoil1))	mag(I(RCoil2))	mag(I(RLoad))	mag(I(RSource))
5.23636601643785e+06	1.99312442925116e-02,0.00000000000000e+00	1.63387014084591e-04,0.00000000000000e+00	1.63387014084594e-04,0.00000000000000e+00	1.99312442925116e-02,0.00000000000000e+00
5.24843708676877e+06	1.99255708990294e-02,0.00000000000000e+00	1.63670474707454e-04,0.00000000000000e+00	1.63670474707452e-04,0.00000000000000e+00	1.99255708990294e-02,0.00000000000000e+00
5.26053598379065e+06	1.99196442378994e-02,0.00000000000000e+00	1.63950230656507e-04,0.00000000000000e+00	1.63950230656503e-04,0.00000000000000e+00	1.99196442378994e-02,0.00000000000000e+00
5.27266277165064e+06	1.99134648678500e-02,0.00000000000000e+00	1.64226266731391e-04,0.00000000000000e+00	1.64226266731388e-04,0.00000000000000e+00	1.99134648678500e-02,0.00000000000000e+00
5.28481751464377e+06	1.99070333705929e-02,0.00000000000000e+00	1.64498568246964e-04,0.00000000000000e+00	1.64498568246969e-04,0.00000000000000e+00	1.99070333705929e-02,0.00000000000000e+00
5.29700027721328e+06	1.99003503506678e-02,0.00000000000000e+00	1.64767121035291e-04,0.00000000000000e+00	1.64767121035287e-04,0.00000000000000e+00	1.99003503506679e-02,0.00000000000000e+00
5.30921112395096e+06	1.98934164352834e-02,0.00000000000000e+00	1.65031911446985e-04,0.00000000000000e+00	1.65031911447002e-04,0.00000000000000e+00	1.98934164352834e-02,0.00000000000000e+00
5.32145011959750e+06	1.98862322741509e-02,0.00000000000000e+00	1.65292926353415e-04,0.00000000000000e+00	1.65292926353414e-04,0.00000000000000e+00	1.98862322741509e-02,0.00000000000000e+00
5.33371732904284e+06	1.98787985393141e-02,0.00000000000000e+00	1.65550153147314e-04,0.00000000000000e+00	1.65550153147311e-04,0.00000000000000e+00	1.98787985393142e-02,0.00000000000000e+00
5.34601281732650e+06	1.98711159249725e-02,0.00000000000000e+00	1.65803579744548e-04,0.00000000000000e+00	1.65803579744558e-04,0.00000000000000e+00	1.98711159249726e-02,0.00000000000000e+00
5.35833664963794e+06	1.98631851472994e-02,0.00000000000000e+00	1.66053194584927e-04,0.00000000000000e+00	1.66053194584915e-04,0.00000000000000e+00	1.98631851472995e-02,0.00000000000000e+00
5.37068889131689e+06	1.98550069442550e-02,0.00000000000000e+00	1.66298986632911e-04,0.00000000000000e+00	1.66298986632908e-04,0.00000000000000e+00	1.98550069442551e-02,0.00000000000000e+00
5.38306960785371e+06	1.98465820753946e-02,0.00000000000000e+00	1.66540945378683e-04,0.00000000000000e+00	1.66540945378690e-04,0.00000000000000e+00	1.98465820753945e-02,0.00000000000000e+00
5.39547886488972e+06	1.98379113216703e-02,0.00000000000000e+00	1.66779060838233e-04,0.00000000000000e+00	1.66779060838226e-04,0.00000000000000e+00	1.98379113216703e-02,0.00000000000000e+00
5.40791672821756e+06	1.98289954852308e-02,0.00000000000000e+00	1.67013323553848e-04,0.00000000000000e+00	1.67013323553838e-04,0.00000000000000e+00	1.98289954852307e-02,0.00000000000000e+00
5.42038326378156e+06	1.98198353892112e-02,0.00000000000000e+00	1.67243724594319e-04,0.00000000000000e+00	1.67243724594317e-04,0.00000000000000e+00	1.98198353892113e-02,0.00000000000000e+00
5.43287853767804e+06	1.98104318775257e-02,0.00000000000000e+00	1.67470255554831e-04,0.00000000000000e+00	1.67470255554830e-04,0.00000000000000e+00	1.98104318775259e-02,0.00000000000000e+00
5.44540261615570e+06	1.98007858146467e-02,0.00000000000000e+00	1.67692908556881e-04,0.00000000000000e+00	1.67692908556883e-04,0.00000000000000e+00	1.98007858146467e-02,0.00000000000000e+00
5.45795556561595e+06	1.97908980853855e-02,0.00000000000000e+00	1.67911676247743e-04,0.00000000000000e+00	1.67911676247737e-04,0.00000000000000e+00	1.97908980853856e-02,0.00000000000000e+00
5.47053745261330e+06	1.97807695946693e-02,0.00000000000000e+00	1.68126551800024e-04,0.00000000000000e+00	1.68126551800029e-04,0.00000000000000e+00	1.97807695946693e-02,0.00000000000000e+00
5.48314834385564e+06	1.97704012673071e-02,0.00000000000000e+00	1.68337528911095e-04,0.00000000000000e+00	1.68337528911086e-04,0.00000000000000e+00	1.97704012673069e-02,0.00000000000000e+00
5.49578830620467e+06	1.97597940477578e-02,0.00000000000000e+00	1.68544601801990e-04,0.00000000000000e+00	1.68544601801982e-04,0.00000000000000e+00	1.97597940477579e-02,0.00000000000000e+00
5.50845740667620e+06	1.97489488998950e-02,0.00000000000000e+00	1.68747765216548e-04,0.00000000000000e+00	1.68747765216547e-04,0.00000000000000e+00	1.97489488998950e-02,0.00000000000000e+00
5.52115571244056e+06	1.97378668067596e-02,0.00000000000000e+00	1.68947014420096e-04,0.00000000000000e+00	1.68947014420093e-04,0.00000000000000e+00	1.97378668067596e-02,0.00000000000000e+00
5.53388329082289e+06	1.97265487703176e-02,0.00000000000000e+00	1.69142345198248e-04,0.00000000000000e+00	1.69142345198245e-04,0.00000000000000e+00	1.97265487703175e-02,0.00000000000000e+00
5.54664020930355e+06	1.97149958112104e-02,0.00000000000000e+00	1.69333753855345e-04,0.00000000000000e+00	1.69333753855346e-04,0.00000000000000e+00	1.97149958112102e-02,0.00000000000000e+00
5.55942653551845e+06	1.97032089684988e-02,0.00000000000000e+00	1.69521237212540e-04,0.00000000000000e+00	1.69521237212530e-04,0.00000000000000e+00	1.97032089684990e-02,0.00000000000000e+00
5.57224233725941e+06	1.96911892994105e-02,0.00000000000000e+00	1.69704792606274e-04,0.00000000000000e+00	1.69704792606253e-04,0.00000000000000e+00	1.96911892994104e-02,0.00000000000000e+00
5.58508768247454e+06	1.96789378790762e-02,0.00000000000000e+00	1.69884417886244e-04,0.00000000000000e+00	1.69884417886222e-04,0.00000000000000e+00	1.96789378790762e-02,0.00000000000000e+00
5.59796263926859e+06	1.96664558002681e-02,0.00000000000000e+00	1.70060111413052e-04,0.00000000000000e+00	1.70060111413068e-04,0.00000000000000e+00	1.96664558002682e-02,0.00000000000000e+00
5.61086727590329e+06	1.96537441731324e-02,0.00000000000000e+00	1.70231872056145e-04,0.00000000000000e+00	1.70231872056152e-04,0.00000000000000e+00	1.96537441731327e-02,0.00000000000000e+00
5.62380166079775e+06	1.96408041249225e-02,0.00000000000000e+00	1.70399699191458e-04,0.00000000000000e+00	1.70399699191447e-04,0.00000000000000e+00	1.96408041249223e-02,0.00000000000000e+00
5.63676586252877e+06	1.96276367997212e-02,0.00000000000000e+00	1.70563592698261e-04,0.00000000000000e+00	1.70563592698258e-04,0.00000000000000e+00	1.96276367997216e-02,0.00000000000000e+00
5.64975994983128e+06	1.96142433581718e-02,0.00000000000000e+00	1.70723552957147e-04,0.00000000000000e+00	1.70723552957144e-04,0.00000000000000e+00	1.96142433581719e-02,0.00000000000000e+00
5.66278399159862e+06	1.96006249771952e-02,0.00000000000000e+00	1.70879580846768e-04,0.00000000000000e+00	1.70879580846749e-04,0.00000000000000e+00	1.96006249771951e-02,0.00000000000000e+00
5.67583805688298e+06	1.95867828497124e-02,0.00000000000000e+00	1.71031677740834e-04,0.00000000000000e+00	1.71031677740840e-04,0.00000000000000e+00	1.95867828497123e-02,0.00000000000000e+00
5.68892221489569e+06	1.95727181843617e-02,0.00000000000000e+00	1.71179845505210e-04,0.00000000000000e+00	1.71179845505188e-04,0.00000000000000e+00	1.95727181843615e-02,0.00000000000000e+00
5.70203653500768e+06	1.95584322052101e-02,0.00000000000000e+00	1.71324086494140e-04,0.00000000000000e+00	1.71324086494135e-04,0.00000000000000e+00	1.95584322052102e-02,0.00000000000000e+00
5.71518108674975e+06	1.95439261514734e-02,0.00000000000000e+00	1.71464403547515e-04,0.00000000000000e+00	1.71464403547518e-04,0.00000000000000e+00	1.95439261514737e-02,0.00000000000000e+00
5.72835593981302e+06	1.95292012772189e-02,0.00000000000000e+00	1.71600799986707e-04,0.00000000000000e+00	1.71600799986697e-04,0.00000000000000e+00	1.95292012772191e-02,0.00000000000000e+00
5.74156116404924e+06	1.95142588510799e-02,0.00000000000000e+00	1.71733279611260e-04,0.00000000000000e+00	1.71733279611249e-04,0.00000000000000e+00	1.95142588510798e-02,0.00000000000000e+00
5.75479682947120e+06	1.94991001559607e-02,0.00000000000000e+00	1.71861846694913e-04,0.00000000000000e+00	1.71861846694892e-04,0.00000000000000e+00	1.94991001559606e-02,0.00000000000000e+00
5.76806300625307e+06	1.94837264887410e-02,0.00000000000000e+00	1.71986505981842e-04,0.00000000000000e+00	1.71986505981846e-04,0.00000000000000e+00	1.94837264887411e-02,0.00000000000000e+00
5.78135976473081e+06	1.94681391599850e-02,0.00000000000000e+00	1.72107262682636e-04,0.00000000000000e+00	1.72107262682608e-04,0.00000000000000e+00	1.94681391599850e-02,0.00000000000000e+00
5.79468717540250e+06	1.94523394936371e-02,0.00000000000000e+00	1.72224122469862e-04,0.00000000000000e+00	1.72224122469854e-04,0.00000000000000e+00	1.94523394936370e-02,0.00000000000000e+00
5.80804530892876e+06	1.94363288267278e-02,0.00000000000000e+00	1.72337091474105e-04,0.00000000000000e+00	1.72337091474085e-04,0.00000000000000e+00	1.94363288267276e-02,0.00000000000000e+00
5.82143423613307e+06	1.94201085090724e-02,0.00000000000000e+00	1.72446176279474e-04,0.00000000000000e+00	1.72446176279479e-04,0.00000000000000e+00	1.94201085090723e-02,0.00000000000000e+00
5.83485402800219e+06	1.94036799029724e-02,0.00000000000000e+00	1.72551383919239e-04,0.00000000000000e+00	1.72551383919250e-04,0.00000000000000e+00	1.94036799029724e-02,0.00000000000000e+00
5.84830475568653e+06	1.93870443829109e-02,0.00000000000000e+00	1.72652721871054e-04,0.00000000000000e+00	1.72652721871067e-04,0.00000000000000e+00	1.93870443829108e-02,0.00000000000000e+00
5.86178649050050e+06	1.93702033352488e-02,0.00000000000000e+00	1.72750198052448e-04,0.00000000000000e+00	1.72750198052471e-04,0.00000000000000e+00	1.93702033352486e-02,0.00000000000000e+00
5.87529930392291e+06	1.93531581579274e-02,0.00000000000000e+00	1.72843820815948e-04,0.00000000000000e+00	1.72843820815972e-04,0.00000000000000e+00	1.93531581579276e-02,0.00000000000000e+00
5.88884326759738e+06	1.93359102601592e-02,0.00000000000000e+00	1.72933598944369e-04,0.00000000000000e+00	1.72933598944362e-04,0.00000000000000e+00	1.93359102601597e-02,0.00000000000000e+00
5.90241845333262e+06	1.93184610621301e-02,0.00000000000000e+00	1.73019541645383e-04,0.00000000000000e+00	1.73019541645389e-04,0.00000000000000e+00	1.93184610621299e-02,0.00000000000000e+00
5.91602493310294e+06	1.93008119946840e-02,0.00000000000000e+00	1.73101658547253e-04,0.00000000000000e+00	1.73101658547242e-04,0.00000000000000e+00	1.93008119946838e-02,0.00000000000000e+00
5.92966277904854e+06	1.92829644990292e-02,0.00000000000000e+00	1.73179959692928e-04,0.00000000000000e+00	1.73179959692934e-04,0.00000000000000e+00	1.92829644990295e-02,0.00000000000000e+00
5.94333206347590e+06	1.92649200264316e-02,0.00000000000000e+00	1.73254455535322e-04,0.00000000000000e+00	1.73254455535333e-04,0.00000000000000e+00	1.92649200264314e-02,0.00000000000000e+00
5.95703285885823e+06	1.92466800379041e-02,0.00000000000000e+00	1.73325156931764e-04,0.00000000000000e+00	1.73325156931762e-04,0.00000000000000e+00	1.92466800379035e-02,0.00000000000000e+00
5.97076523783577e+06	1.92282460039059e-02,0.00000000000000e+00	1.73392075138740e-04,0.00000000000000e+00	1.73392075138713e-04,0.00000000000000e+00	1.92282460039060e-02,0.00000000000000e+00
5.98452927321623e+06	1.92096194040421e-02,0.00000000000000e+00	1.73455221806298e-04,0.00000000000000e+00	1.73455221806288e-04,0.00000000000000e+00	1.92096194040420e-02,0.00000000000000e+00
5.99832503797515e+06	1.91908017267536e-02,0.00000000000000e+00	1.73514608972810e-04,0.00000000000000e+00	1.73514608972805e-04,0.00000000000000e+00	1.91908017267535e-02,0.00000000000000e+00
6.01215260525631e+06	1.91717944690158e-02,0.00000000000000e+00	1.73570249059222e-04,0.00000000000000e+00	1.73570249059225e-04,0.00000000000000e+00	1.91717944690162e-02,0.00000000000000e+00
6.02601204837209e+06	1.91525991360407e-02,0.00000000000000e+00	1.73622154863208e-04,0.00000000000000e+00	1.73622154863199e-04,0.00000000000000e+00	1.91525991360401e-02,0.00000000000000e+00
6.03990344080388e+06	1.91332172409609e-02,0.00000000000000e+00	1.73670339553980e-04,0.00000000000000e+00	1.73670339553977e-04,0.00000000000000e+00	1.91332172409608e-02,0.00000000000000e+00
6.05382685620246e+06	1.91136503045490e-02,0.00000000000000e+00	1.73714816665940e-04,0.00000000000000e+00	1.73714816665916e-04,0.00000000000000e+00	1.91136503045493e-02,0.00000000000000e+00
6.06778236838838e+06	1.90938998548975e-02,0.00000000000000e+00	1.73755600093263e-04,0.00000000000000e+00	1.73755600093253e-04,0.00000000000000e+00	1.90938998548978e-02,0.00000000000000e+00
6.08177005135240e+06	1.90739674271314e-02,0.00000000000000e+00	1.73792704083974e-04,0.00000000000000e+00	1.73792704083960e-04,0.00000000000000e+00	1.90739674271315e-02,0.00000000000000e+00
6.09578997925581e+06	1.90538545631061e-02,0.00000000000000e+00	1.73826143233892e-04,0.00000000000000e+00	1.73826143233889e-04,0.00000000000000e+00	1.90538545631057e-02,0.00000000000000e+00
6.10984222643087e+06	1.90335628111076e-02,0.00000000000000e+00	1.73855932480737e-04,0.00000000000000e+00	1.73855932480739e-04,0.00000000000000e+00	1.90335628111076e-02,0.00000000000000e+00
6.12392686738120e+06	1.90130937255618e-02,0.00000000000000e+00	1.73882087098314e-04,0.00000000000000e+00	1.73882087098323e-04,0.00000000000000e+00	1.90130937255622e-02,0.00000000000000e+00
6.13804397678216e+06	1.89924488667378e-02,0.00000000000000e+00	1.73904622690111e-04,0.00000000000000e+00	1.73904622690127e-04,0.00000000000000e+00	1.89924488667381e-02,0.00000000000000e+00
6.15219362948126e+06	1.89716298004522e-02,0.00000000000000e+00	1.73923555183610e-04,0.00000000000000e+00	1.73923555183601e-04,0.00000000000000e+00	1.89716298004516e-02,0.00000000000000e+00
6.16637590049855e+06	1.89506380977818e-02,0.00000000000000e+00	1.73938900823886e-04,0.00000000000000e+00	1.73938900823887e-04,0.00000000000000e+00	1.89506380977815e-02,0.00000000000000e+00
6.18059086502702e+06	1.89294753347677e-02,0.00000000000000e+00	1.73950676167661e-04,0.00000000000000e+00	1.73950676167647e-04,0.00000000000000e+00	1.89294753347675e-02,0.00000000000000e+00
6.19483859843300e+06	1.89081430921376e-02,0.00000000000000e+00	1.73958898077000e-04,0.00000000000000e+00	1.73958898077028e-04,0.00000000000000e+00	1.89081430921376e-02,0.00000000000000e+00
6.20911917625655e+06	1.88866429550074e-02,0.00000000000000e+00	1.73963583713456e-04,0.00000000000000e+00	1.73963583713437e-04,0.00000000000000e+00	1.88866429550076e-02,0.00000000000000e+00
6.22343267421187e+06	1.88649765126040e-02,0.00000000000000e+00	1.73964750531296e-04,0.00000000000000e+00	1.73964750531291e-04,0.00000000000000e+00	1.88649765126032e-02,0.00000000000000e+00
6.23777916818771e+06	1.88431453579811e-02,0.00000000000000e+00	1.73962416271810e-04,0.00000000000000e+00	1.73962416271830e-04,0.00000000000000e+00	1.88431453579807e-02,0.00000000000000e+00
6.25215873424775e+06	1.88211510877375e-02,0.00000000000000e+00	1.73956598956853e-04,0.00000000000000e+00	1.73956598956860e-04,0.00000000000000e+00	1.88211510877371e-02,0.00000000000000e+00
6.26657144863101e+06	1.87989953017417e-02,0.00000000000000e+00	1.73947316882636e-04,0.00000000000000e+00	1.73947316882641e-04,0.00000000000000e+00	1.87989953017411e-02,0.00000000000000e+00
6.28101738775227e+06	1.87766796028500e-02,0.00000000000000e+00	1.73934588613376e-04,0.00000000000000e+00	1.73934588613402e-04,0.00000000000000e+00	1.87766796028492e-02,0.00000000000000e+00
6.29549662820246e+06	1.87542055966422e-02,0.00000000000000e+00	1.73918432975281e-04,0.00000000000000e+00	1.73918432975289e-04,0.00000000000000e+00	1.87542055966413e-02,0.00000000000000e+00
6.31000924674909e+06	1.87315748911367e-02,0.00000000000000e+00	1.73898869049881e-04,0.00000000000000e+00	1.73898869049891e-04,0.00000000000000e+00	1.87315748911365e-02,0.00000000000000e+00
6.32455532033659e+06	1.87087890965334e-02,0.00000000000000e+00	1.73875916168247e-04,0.00000000000000e+00	1.73875916168273e-04,0.00000000000000e+00	1.87087890965335e-02,0.00000000000000e+00
6.33913492608681e+06	1.86858498249403e-02,0.00000000000000e+00	1.73849593904425e-04,0.00000000000000e+00	1.73849593904419e-04,0.00000000000000e+00	1.86858498249408e-02,0.00000000000000e+00
6.35374814129937e+06	1.86627586901134e-02,0.00000000000000e+00	1.73819922069159e-04,0.00000000000000e+00	1.73819922069143e-04,0.00000000000000e+00	1.86627586901133e-02,0.00000000000000e+00
6.36839504345208e+06	1.86395173071844e-02,0.00000000000000e+00	1.73786920703656e-04,0.00000000000000e+00	1.73786920703637e-04,0.00000000000000e+00	1.86395173071848e-02,0.00000000000000e+00
6.38307571020135e+06	1.86161272924218e-02,0.00000000000000e+00	1.73750610073618e-04,0.00000000000000e+00	1.73750610073635e-04,0.00000000000000e+00	1.86161272924212e-02,0.00000000000000e+00
6.39779021938262e+06	1.85925902629502e-02,0.00000000000000e+00	1.73711010662719e-04,0.00000000000000e+00	1.73711010662725e-04,0.00000000000000e+00	1.85925902629512e-02,0.00000000000000e+00
6.41253864901076e+06	1.85689078365170e-02,0.00000000000000e+00	1.73668143166303e-04,0.00000000000000e+00	1.73668143166303e-04,0.00000000000000e+00	1.85689078365173e-02,0.00000000000000e+00
6.42732107728046e+06	1.85450816312298e-02,0.00000000000000e+00	1.73622028485518e-04,0.00000000000000e+00	1.73622028485532e-04,0.00000000000000e+00	1.85450816312294e-02,0.00000000000000e+00
6.44213758256669e+06	1.85211132653085e-02,0.00000000000000e+00	1.73572687720865e-04,0.00000000000000e+00	1.73572687720884e-04,0.00000000000000e+00	1.85211132653067e-02,0.00000000000000e+00
6.45698824342510e+06	1.84970043568470e-02,0.00000000000000e+00	1.73520142166207e-04,0.00000000000000e+00	1.73520142166217e-04,0.00000000000000e+00	1.84970043568477e-02,0.00000000000000e+00
6.47187313859239e+06	1.84727565235705e-02,0.00000000000000e+00	1.73464413302417e-04,0.00000000000000e+00	1.73464413302433e-04,0.00000000000000e+00	1.84727565235698e-02,0.00000000000000e+00
6.48679234698681e+06	1.84483713825861e-02,0.00000000000000e+00	1.73405522791548e-04,0.00000000000000e+00	1.73405522791540e-04,0.00000000000000e+00	1.84483713825859e-02,0.00000000000000e+00
6.50174594770851e+06	1.84238505501526e-02,0.00000000000000e+00	1.73343492470346e-04,0.00000000000000e+00	1.73343492470353e-04,0.00000000000000e+00	1.84238505501525e-02,0.00000000000000e+00
6.51673402004000e+06	1.83991956414566e-02,0.00000000000000e+00	1.73278344344723e-04,0.00000000000000e+00	1.73278344344721e-04,0.00000000000000e+00	1.83991956414556e-02,0.00000000000000e+00
6.53175664344654e+06	1.83744082703630e-02,0.00000000000000e+00	1.73210100583289e-04,0.00000000000000e+00	1.73210100583288e-04,0.00000000000000e+00	1.83744082703636e-02,0.00000000000000e+00
6.54681389757658e+06	1.83494900492076e-02,0.00000000000000e+00	1.73138783511461e-04,0.00000000000000e+00	1.73138783511460e-04,0.00000000000000e+00	1.83494900492080e-02,0.00000000000000e+00
6.56190586226220e+06	1.83244425885585e-02,0.00000000000000e+00	1.73064415605720e-04,0.00000000000000e+00	1.73064415605726e-04,0.00000000000000e+00	1.83244425885577e-02,0.00000000000000e+00
6.57703261751948e+06	1.82992674969991e-02,0.00000000000000e+00	1.72987019487340e-04,0.00000000000000e+00	1.72987019487343e-04,0.00000000000000e+00	1.82992674970000e-02,0.00000000000000e+00
6.59219424354897e+06	1.82739663809177e-02,0.00000000000000e+00	1.72906617916755e-04,0.00000000000000e+00	1.72906617916751e-04,0.00000000000000e+00	1.82739663809171e-02,0.00000000000000e+00
6.60739082073611e+06	1.82485408442837e-02,0.00000000000000e+00	1.72823233787717e-04,0.00000000000000e+00	1.72823233787714e-04,0.00000000000000e+00	1.82485408442841e-02,0.00000000000000e+00
6.62262242965164e+06	1.82229924884459e-02,0.00000000000000e+00	1.72736890121362e-04,0.00000000000000e+00	1.72736890121351e-04,0.00000000000000e+00	1.82229924884478e-02,0.00000000000000e+00
6.63788915105202e+06	1.81973229119146e-02,0.00000000000000e+00	1.72647610060415e-04,0.00000000000000e+00	1.72647610060407e-04,0.00000000000000e+00	1.81973229119141e-02,0.00000000000000e+00
6.65319106587990e+06	1.81715337101644e-02,0.00000000000000e+00	1.72555416863814e-04,0.00000000000000e+00	1.72555416863816e-04,0.00000000000000e+00	1.81715337101634e-02,0.00000000000000e+00
6.66852825526451e+06	1.81456264754247e-02,0.00000000000000e+00	1.72460333900629e-04,0.00000000000000e+00	1.72460333900606e-04,0.00000000000000e+00	1.81456264754247e-02,0.00000000000000e+00
6.68390080052210e+06	1.81196027964996e-02,0.00000000000000e+00	1.72362384644580e-04,0.00000000000000e+00	1.72362384644576e-04,0.00000000000000e+00	1.81196027964993e-02,0.00000000000000e+00
6.69930878315637e+06	1.80934642585526e-02,0.00000000000000e+00	1.72261592668722e-04,0.00000000000000e+00	1.72261592668718e-04,0.00000000000000e+00	1.80934642585541e-02,0.00000000000000e+00
6.71475228485890e+06	1.80672124429280e-02,0.00000000000000e+00	1.72157981639487e-04,0.00000000000000e+00	1.72157981639496e-04,0.00000000000000e+00	1.80672124429279e-02,0.00000000000000e+00
6.73023138750963e+06	1.80408489269611e-02,0.00000000000000e+00	1.72051575311675e-04,0.00000000000000e+00	1.72051575311676e-04,0.00000000000000e+00	1.80408489269613e-02,0.00000000000000e+00
6.74574617317719e+06	1.80143752837899e-02,0.00000000000000e+00	1.71942397522674e-04,0.00000000000000e+00	1.71942397522676e-04,0.00000000000000e+00	1.80143752837907e-02,0.00000000000000e+00
6.76129672411944e+06	1.79877930821766e-02,0.00000000000000e+00	1.71830472187231e-04,0.00000000000000e+00	1.71830472187231e-04,0.00000000000000e+00	1.79877930821757e-02,0.00000000000000e+00
6.77688312278386e+06	1.79611038863331e-02,0.00000000000000e+00	1.71715823292359e-04,0.00000000000000e+00	1.71715823292351e-04,0.00000000000000e+00	1.79611038863338e-02,0.00000000000000e+00
6.79250545180798e+06	1.79343092557441e-02,0.00000000000000e+00	1.71598474891656e-04,0.00000000000000e+00	1.71598474891661e-04,0.00000000000000e+00	1.79343092557439e-02,0.00000000000000e+00
6.80816379401982e+06	1.79074107449954e-02,0.00000000000000e+00	1.71478451100534e-04,0.00000000000000e+00	1.71478451100539e-04,0.00000000000000e+00	1.79074107449948e-02,0.00000000000000e+00
6.82385823243838e+06	1.78804099036028e-02,0.00000000000000e+00	1.71355776090874e-04,0.00000000000000e+00	1.71355776090889e-04,0.00000000000000e+00	1.78804099036033e-02,0.00000000000000e+00
6.83958885027398e+06	1.78533082758638e-02,0.00000000000000e+00	1.71230474086110e-04,0.00000000000000e+00	1.71230474086112e-04,0.00000000000000e+00	1.78533082758636e-02,0.00000000000000e+00
6.85535573092881e+06	1.78261074006798e-02,0.00000000000000e+00	1.71102569355962e-04,0.00000000000000e+00	1.71102569355978e-04,0.00000000000000e+00	1.78261074006791e-02,0.00000000000000e+00
6.87115895799730e+06	1.77988088114019e-02,0.00000000000000e+00	1.70972086211811e-04,0.00000000000000e+00	1.70972086211814e-04,0.00000000000000e+00	1.77988088114024e-02,0.00000000000000e+00
6.88699861526657e+06	1.77714140356900e-02,0.00000000000000e+00	1.70839049001579e-04,0.00000000000000e+00	1.70839049001598e-04,0.00000000000000e+00	1.77714140356903e-02,0.00000000000000e+00
6.90287478671693e+06	1.77439245953469e-02,0.00000000000000e+00	1.70703482105077e-04,0.00000000000000e+00	1.70703482105069e-04,0.00000000000000e+00	1.77439245953464e-02,0.00000000000000e+00
6.91878755652224e+06	1.77163420061774e-02,0.00000000000000e+00	1.70565409929101e-04,0.00000000000000e+00	1.70565409929074e-04,0.00000000000000e+00	1.77163420061776e-02,0.00000000000000e+00
6.93473700905043e+06	1.76886677778531e-02,0.00000000000000e+00	1.70424856902791e-04,0.00000000000000e+00	1.70424856902796e-04,0.00000000000000e+00	1.76886677778519e-02,0.00000000000000e+00
6.95072322886392e+06	1.76609034137530e-02,0.00000000000000e+00	1.70281847473248e-04,0.00000000000000e+00	1.70281847473264e-04,0.00000000000000e+00	1.76609034137542e-02,0.00000000000000e+00
6.96674630072003e+06	1.76330504108484e-02,0.00000000000000e+00	1.70136406100463e-04,0.00000000000000e+00	1.70136406100459e-04,0.00000000000000e+00	1.76330504108479e-02,0.00000000000000e+00
6.98280630957152e+06	1.76051102595525e-02,0.00000000000000e+00	1.69988557253428e-04,0.00000000000000e+00	1.69988557253405e-04,0.00000000000000e+00	1.76051102595518e-02,0.00000000000000e+00
6.99890334056694e+06	1.75770844435994e-02,0.00000000000000e+00	1.69838325405166e-04,0.00000000000000e+00	1.69838325405133e-04,0.00000000000000e+00	1.75770844435995e-02,0.00000000000000e+00
7.01503747905116e+06	1.75489744399176e-02,0.00000000000000e+00	1.69685735028666e-04,0.00000000000000e+00	1.69685735028674e-04,0.00000000000000e+00	1.75489744399171e-02,0.00000000000000e+00
7.03120881056576e+06	1.75207817184981e-02,0.00000000000000e+00	1.69530810592757e-04,0.00000000000000e+00	1.69530810592748e-04,0.00000000000000e+00	1.75207817184983e-02,0.00000000000000e+00
7.04741742084954e+06	1.74925077422833e-02,0.00000000000000e+00	1.69373576557408e-04,0.00000000000000e+00	1.69373576557443e-04,0.00000000000000e+00	1.74925077422843e-02,0.00000000000000e+00
7.06366339583893e+06	1.74641539670516e-02,0.00000000000000e+00	1.69214057370067e-04,0.00000000000000e+00	1.69214057370084e-04,0.00000000000000e+00	1.74641539670515e-02,0.00000000000000e+00
7.07994682166849e+06	1.74357218412897e-02,0.00000000000000e+00	1.69052277461197e-04,0.00000000000000e+00	1.69052277461188e-04,0.00000000000000e+00	1.74357218412889e-02,0.00000000000000e+00
7.09626778467130e+06	1.74072128060897e-02,0.00000000000000e+00	1.68888261240409e-04,0.00000000000000e+00	1.68888261240438e-04,0.00000000000000e+00	1.74072128060908e-02,0.00000000000000e+00
7.11262637137950e+06	1.73786282950592e-02,0.00000000000000e+00	1.68722033092776e-04,0.00000000000000e+00	1.68722033092761e-04,0.00000000000000e+00	1.73786282950590e-02,0.00000000000000e+00
7.12902266852468e+06	1.73499697341805e-02,0.00000000000000e+00	1.68553617374345e-04,0.00000000000000e+00	1.68553617374327e-04,0.00000000000000e+00	1.73499697341803e-02,0.00000000000000e+00
7.14545676303837e+06	1.73212385417501e-02,0.00000000000000e+00	1.68383038408996e-04,0.00000000000000e+00	1.68383038409004e-04,0.00000000000000e+00	1.73212385417510e-02,0.00000000000000e+00
7.16192874205251e+06	1.72924361282481e-02,0.00000000000000e+00	1.68210320484309e-04,0.00000000000000e+00	1.68210320484301e-04,0.00000000000000e+00	1.72924361282478e-02,0.00000000000000e+00
7.17843869289989e+06	1.72635638962633e-02,0.00000000000000e+00	1.68035487847892e-04,0.00000000000000e+00	1.68035487847909e-04,0.00000000000000e+00	1.72635638962638e-02,0.00000000000000e+00
7.19498670311463e+06	1.72346232403896e-02,0.00000000000000e+00	1.67858564704090e-04,0.00000000000000e+00	1.67858564704094e-04,0.00000000000000e+00	1.72346232403908e-02,0.00000000000000e+00
7.21157286043263e+06	1.72056155471487e-02,0.00000000000000e+00	1.67679575210068e-04,0.00000000000000e+00	1.67679575210052e-04,0.00000000000000e+00	1.72056155471505e-02,0.00000000000000e+00
